transaction_id,product_id,return_date,reason
T20260120432,P0368,2026-08-11,Customer Changed Mind
T20250123845,P0080,2025-09-03,Customer Changed Mind
T20250041209,P0373,2026-01-13,Damaged
T20260042881,P0213,2026-03-02,Wrong Item
T20250021244,P0215,2026-10-13,Wrong Item
T20260090440,P0331,2025-11-13,Wrong Item
T20260024222,P0358,2026-07-29,Wrong Item
T20250000928,P0272,2026-05-13,Damaged
T20260115767,P0013,2025-07-29,Damaged
T20260010317,P0135,2025-09-29,Wrong Item
T20250092560,P0324,2026-05-03,Damaged
T20260015167,P0204,2025-06-25,Damaged
T20260122542,P0480,2025-10-13,Damaged
T20250029603,P0267,2025-12-04,Customer Changed Mind
T20250012786,P0376,2026-05-24,Wrong Item
T20250105091,P0298,2026-03-01,Wrong Item
T20260055673,P0033,2025-03-04,Damaged
T20250015562,P0163,2025-05-15,Damaged
T20250138743,P0441,2026-11-08,Damaged
T20250003690,P0457,2025-10-14,Customer Changed Mind
T20260070661,P0318,2026-10-19,Customer Changed Mind
T20250117097,P0353,2026-11-02,Customer Changed Mind
T20260126725,P0432,2026-08-25,Wrong Item
T20260139147,P0088,2025-03-08,Wrong Item
T20250147678,P0007,2026-11-15,Wrong Item
T20250144605,P0335,2025-11-29,Customer Changed Mind
T20260060541,P0065,2025-05-28,Damaged
T20250115207,P0437,2026-06-22,Damaged
T20260036461,P0316,2025-01-22,Damaged
T20260040568,P0202,2026-05-10,Customer Changed Mind
T20250008442,P0429,2026-08-07,Customer Changed Mind
T20250060004,P0111,2025-11-12,Wrong Item
T20250057054,P0333,2025-06-24,Customer Changed Mind
T20250059229,P0033,2026-09-06,Wrong Item
T20260031896,P0212,2025-01-01,Wrong Item
T20260050153,P0256,2026-10-28,Damaged
T20260074931,P0341,2026-09-03,Wrong Item
T20260035923,P0212,2025-10-19,Customer Changed Mind
T20250051661,P0248,2025-03-25,Customer Changed Mind
T20250044849,P0462,2025-03-12,Wrong Item
T20250095000,P0121,2026-06-23,Customer Changed Mind
T20260012160,P0359,2026-05-19,Damaged
T20260086093,P0229,2026-07-02,Wrong Item
T20250013532,P0228,2026-08-27,Damaged
T20260090323,P0272,2025-08-10,Damaged
T20250062255,P0244,2026-12-31,Wrong Item
T20260039186,P0234,2026-04-08,Wrong Item
T20260004295,P0284,2026-11-10,Damaged
T20260051804,P0106,2025-10-05,Customer Changed Mind
T20250105258,P0109,2026-05-09,Customer Changed Mind
T20260148766,P0031,2025-05-12,Customer Changed Mind
T20260026935,P0405,2025-02-23,Customer Changed Mind
T20260122745,P0473,2025-01-21,Wrong Item
T20260039976,P0114,2025-01-29,Damaged
T20260025262,P0048,2025-07-06,Wrong Item
T20250031179,P0046,2026-06-16,Customer Changed Mind
T20260095473,P0080,2025-09-28,Wrong Item
T20250016103,P0202,2025-07-31,Damaged
T20260115515,P0483,2026-06-01,Wrong Item
T20260072461,P0137,2026-08-09,Damaged
T20260092199,P0446,2026-02-28,Customer Changed Mind
T20260138208,P0044,2025-06-19,Customer Changed Mind
T20260073705,P0375,2026-06-06,Wrong Item
T20260030771,P0166,2025-04-14,Damaged
T20260011083,P0458,2026-04-30,Customer Changed Mind
T20260059644,P0337,2025-12-23,Wrong Item
T20260091256,P0413,2025-06-07,Wrong Item
T20250078136,P0219,2026-07-28,Wrong Item
T20250055080,P0043,2025-05-22,Wrong Item
T20260002128,P0147,2025-06-22,Customer Changed Mind
T20260068003,P0295,2025-07-12,Customer Changed Mind
T20250145572,P0422,2026-02-28,Damaged
T20260044294,P0070,2025-12-27,Customer Changed Mind
T20260047136,P0014,2026-08-05,Wrong Item
T20250017216,P0376,2025-10-18,Wrong Item
T20260137308,P0251,2026-12-27,Customer Changed Mind
T20250032517,P0084,2025-04-17,Damaged
T20260087144,P0465,2025-05-26,Damaged
T20250014176,P0152,2025-07-17,Wrong Item
T20260131273,P0187,2025-09-18,Customer Changed Mind
T20260032604,P0251,2026-03-28,Customer Changed Mind
T20250092727,P0335,2025-02-04,Damaged
T20260097670,P0300,2026-12-14,Damaged
T20260146203,P0454,2026-12-29,Customer Changed Mind
T20250101601,P0429,2025-05-30,Customer Changed Mind
T20250011858,P0019,2025-04-09,Wrong Item
T20250102576,P0200,2026-08-19,Wrong Item
T20260107442,P0207,2026-09-12,Customer Changed Mind
T20250053643,P0276,2026-03-05,Damaged
T20250019093,P0464,2026-08-07,Customer Changed Mind
T20260115869,P0258,2025-07-12,Damaged
T20250122497,P0304,2026-08-02,Customer Changed Mind
T20260101423,P0380,2026-07-18,Wrong Item
T20250034665,P0226,2025-12-05,Damaged
T20260008645,P0107,2026-03-03,Damaged
T20260054813,P0059,2025-05-06,Wrong Item
T20250000730,P0132,2025-07-05,Customer Changed Mind
T20250031864,P0120,2025-12-31,Damaged
T20260012148,P0444,2026-01-07,Customer Changed Mind
T20260047829,P0383,2026-01-15,Customer Changed Mind
T20250093674,P0070,2026-07-15,Customer Changed Mind
T20250009712,P0332,2026-04-23,Damaged
T20260089281,P0412,2025-06-21,Damaged
T20250080902,P0064,2025-07-09,Wrong Item
T20250137904,P0421,2026-07-26,Wrong Item
T20250046423,P0234,2026-05-12,Wrong Item
T20260106059,P0406,2025-04-28,Damaged
T20260032617,P0457,2025-11-01,Wrong Item
T20260036710,P0228,2025-04-23,Wrong Item
T20260127148,P0460,2026-09-04,Customer Changed Mind
T20260011368,P0206,2025-02-18,Damaged
T20250140918,P0137,2025-12-08,Wrong Item
T20250039823,P0240,2025-01-23,Customer Changed Mind
T20250043621,P0390,2026-01-17,Wrong Item
T20260004910,P0423,2025-02-24,Customer Changed Mind
T20250112795,P0493,2025-10-17,Customer Changed Mind
T20260127858,P0032,2026-07-27,Wrong Item
T20260073976,P0491,2026-10-13,Damaged
T20260009365,P0418,2026-10-17,Customer Changed Mind
T20250115692,P0154,2026-05-09,Wrong Item
T20250017308,P0220,2026-11-30,Damaged
T20250072716,P0031,2025-07-09,Customer Changed Mind
T20250026586,P0224,2025-08-27,Wrong Item
T20250019291,P0272,2025-07-07,Damaged
T20260052995,P0401,2025-01-25,Damaged
T20250136309,P0127,2026-10-08,Customer Changed Mind
T20250040060,P0145,2026-03-16,Customer Changed Mind
T20260000202,P0294,2026-02-25,Customer Changed Mind
T20260116855,P0492,2026-10-26,Customer Changed Mind
T20250075739,P0034,2025-03-04,Wrong Item
T20260001058,P0394,2026-02-01,Wrong Item
T20250058982,P0367,2025-07-23,Wrong Item
T20250086375,P0084,2025-12-29,Customer Changed Mind
T20260006691,P0436,2025-09-21,Wrong Item
T20260056878,P0063,2026-07-23,Customer Changed Mind
T20250081706,P0250,2026-01-15,Damaged
T20260056586,P0230,2025-08-01,Damaged
T20260030814,P0006,2026-04-29,Damaged
T20260121249,P0009,2025-09-05,Customer Changed Mind
T20250088867,P0452,2025-12-26,Customer Changed Mind
T20260113870,P0195,2025-06-16,Customer Changed Mind
T20260134231,P0434,2026-02-18,Damaged
T20260119501,P0057,2025-07-01,Damaged
T20250143972,P0403,2025-01-31,Damaged
T20250064494,P0400,2026-03-05,Customer Changed Mind
T20250061802,P0483,2025-08-28,Customer Changed Mind
T20250051708,P0471,2026-05-10,Damaged
T20260090569,P0397,2026-03-25,Wrong Item
T20250113611,P0364,2026-05-10,Wrong Item
T20250138035,P0072,2026-10-15,Wrong Item
T20250072505,P0383,2026-07-10,Customer Changed Mind
T20260098032,P0105,2026-04-23,Customer Changed Mind
T20250023540,P0407,2025-03-13,Wrong Item
T20260062975,P0064,2025-08-02,Customer Changed Mind
T20250054131,P0307,2025-02-21,Customer Changed Mind
T20250013096,P0052,2025-10-01,Damaged
T20260077636,P0167,2025-05-19,Damaged
T20260142566,P0034,2025-07-18,Wrong Item
T20250135122,P0076,2026-08-21,Wrong Item
T20250048047,P0182,2026-05-24,Wrong Item
T20250126353,P0308,2026-04-12,Customer Changed Mind
T20250032533,P0335,2026-10-02,Damaged
T20260058004,P0035,2026-12-14,Wrong Item
T20250032297,P0248,2026-02-17,Customer Changed Mind
T20250107194,P0319,2025-09-02,Damaged
T20260024470,P0056,2026-12-29,Customer Changed Mind
T20250117584,P0187,2025-04-12,Customer Changed Mind
T20260124246,P0454,2026-10-16,Wrong Item
T20260088954,P0453,2025-08-16,Wrong Item
T20250049720,P0085,2025-08-28,Damaged
T20260022773,P0484,2026-12-04,Damaged
T20250078321,P0120,2025-04-28,Wrong Item
T20250083228,P0128,2025-10-13,Damaged
T20250029076,P0384,2025-01-31,Damaged
T20250081376,P0324,2026-04-03,Wrong Item
T20260038863,P0272,2025-06-30,Customer Changed Mind
T20260068676,P0065,2026-01-19,Damaged
T20260079584,P0334,2026-11-04,Customer Changed Mind
T20260008388,P0305,2025-07-13,Wrong Item
T20260030093,P0386,2025-01-07,Wrong Item
T20250064787,P0151,2025-02-01,Damaged
T20260006736,P0277,2025-08-06,Wrong Item
T20260119031,P0205,2026-12-05,Damaged
T20260120034,P0066,2026-04-03,Damaged
T20260147535,P0364,2025-03-15,Damaged
T20250068482,P0483,2026-11-06,Customer Changed Mind
T20250035105,P0060,2026-09-03,Damaged
T20260062062,P0363,2026-05-29,Wrong Item
T20250134348,P0109,2026-05-04,Damaged
T20260145936,P0477,2025-04-15,Damaged
T20250011648,P0336,2026-08-16,Damaged
T20250073871,P0201,2026-02-24,Customer Changed Mind
T20250081792,P0013,2026-06-09,Damaged
T20260085039,P0096,2025-12-31,Damaged
T20260094988,P0321,2026-07-12,Wrong Item
T20260117773,P0178,2025-12-30,Damaged
T20260114097,P0109,2026-09-06,Wrong Item
T20260078017,P0268,2025-01-28,Customer Changed Mind
T20260017384,P0103,2026-06-23,Wrong Item
T20250055454,P0155,2025-05-19,Customer Changed Mind
T20250041521,P0215,2026-11-21,Wrong Item
T20260132452,P0025,2026-08-21,Customer Changed Mind
T20260062529,P0485,2026-05-26,Customer Changed Mind
T20250126273,P0221,2026-05-16,Damaged
T20250011359,P0412,2026-12-15,Customer Changed Mind
T20250074633,P0457,2025-04-28,Wrong Item
T20260043731,P0169,2025-12-06,Wrong Item
T20260013697,P0287,2025-11-01,Damaged
T20250052011,P0280,2026-09-10,Wrong Item
T20260123983,P0021,2026-09-20,Wrong Item
T20250072341,P0393,2025-09-21,Customer Changed Mind
T20250020755,P0064,2025-11-01,Wrong Item
T20250109049,P0322,2026-07-22,Customer Changed Mind
T20250047980,P0416,2025-08-07,Wrong Item
T20260115150,P0468,2026-09-08,Wrong Item
T20260032123,P0279,2026-04-24,Damaged
T20260076834,P0224,2026-01-20,Damaged
T20250083244,P0462,2025-12-13,Wrong Item
T20260095344,P0479,2025-01-21,Customer Changed Mind
T20250029864,P0146,2025-01-09,Damaged
T20250096750,P0023,2025-11-15,Customer Changed Mind
T20260123841,P0087,2025-12-16,Customer Changed Mind
T20260075091,P0145,2026-01-09,Customer Changed Mind
T20260109017,P0333,2026-07-06,Wrong Item
T20250038180,P0394,2026-11-25,Damaged
T20250041959,P0143,2026-06-09,Damaged
T20260023520,P0334,2026-04-15,Damaged
T20260091321,P0277,2025-12-02,Customer Changed Mind
T20260014888,P0081,2025-02-19,Wrong Item
T20250142409,P0157,2026-12-04,Customer Changed Mind
T20250041427,P0419,2026-11-11,Damaged
T20250124278,P0159,2026-05-31,Damaged
T20260002944,P0391,2025-02-13,Wrong Item
T20260078159,P0390,2025-04-13,Customer Changed Mind
T20260085773,P0247,2025-03-12,Customer Changed Mind
T20260079367,P0155,2025-06-10,Wrong Item
T20250067697,P0047,2025-09-21,Customer Changed Mind
T20260146051,P0488,2025-10-08,Customer Changed Mind
T20260018236,P0359,2025-01-01,Customer Changed Mind
T20250059035,P0241,2025-08-05,Customer Changed Mind
T20250142732,P0382,2025-01-27,Wrong Item
T20260006942,P0118,2025-10-31,Wrong Item
T20260126622,P0424,2026-05-14,Wrong Item
T20250025085,P0079,2026-11-14,Wrong Item
T20260018868,P0383,2026-08-15,Wrong Item
T20260144504,P0222,2026-08-10,Damaged
T20250107581,P0100,2026-02-04,Customer Changed Mind
T20250024072,P0356,2026-03-28,Damaged
T20250073436,P0375,2025-04-02,Customer Changed Mind
T20260053489,P0106,2025-09-14,Wrong Item
T20260004998,P0154,2026-02-23,Customer Changed Mind
T20260069232,P0468,2025-07-09,Damaged
T20260140008,P0372,2025-03-30,Wrong Item
T20260142122,P0251,2026-01-26,Customer Changed Mind
T20250107827,P0101,2025-08-05,Customer Changed Mind
T20250001744,P0491,2026-06-28,Wrong Item
T20260066295,P0392,2025-08-10,Damaged
T20250025367,P0314,2025-11-07,Wrong Item
T20260000154,P0156,2026-04-22,Damaged
T20260136426,P0040,2025-08-16,Damaged
T20250098713,P0449,2026-02-12,Wrong Item
T20260086508,P0406,2025-02-12,Customer Changed Mind
T20250125347,P0386,2026-12-04,Customer Changed Mind
T20260147247,P0002,2025-10-28,Damaged
T20260141371,P0345,2026-04-27,Customer Changed Mind
T20250136957,P0276,2025-11-15,Damaged
T20260010645,P0358,2025-10-21,Damaged
T20250119709,P0104,2026-01-18,Wrong Item
T20250047178,P0072,2025-10-05,Customer Changed Mind
T20250135441,P0261,2026-10-09,Damaged
T20250022214,P0229,2026-02-24,Wrong Item
T20250068714,P0363,2025-04-14,Wrong Item
T20260066320,P0023,2026-02-13,Damaged
T20260099071,P0045,2026-06-14,Customer Changed Mind
T20260146336,P0083,2025-10-27,Wrong Item
T20250105502,P0335,2025-12-27,Damaged
T20250085710,P0116,2026-08-26,Wrong Item
T20250038223,P0404,2026-12-06,Damaged
T20250034433,P0095,2026-07-31,Wrong Item
T20260121812,P0275,2025-04-29,Customer Changed Mind
T20260102839,P0266,2025-01-21,Damaged
T20260027257,P0409,2025-04-23,Damaged
T20260004242,P0242,2026-09-11,Customer Changed Mind
T20250112112,P0332,2025-04-20,Customer Changed Mind
T20260072378,P0340,2026-02-15,Wrong Item
T20250139595,P0439,2026-02-14,Customer Changed Mind
T20260102807,P0414,2026-09-09,Damaged
T20260016791,P0152,2026-11-14,Damaged
T20250056647,P0172,2026-04-07,Wrong Item
T20260008309,P0448,2025-12-28,Damaged
T20250126885,P0045,2025-12-18,Customer Changed Mind
T20250088102,P0237,2025-12-26,Customer Changed Mind
T20250134478,P0406,2025-08-04,Wrong Item
T20250068242,P0024,2026-12-13,Damaged
T20250126289,P0383,2025-10-06,Wrong Item
T20250003797,P0448,2026-08-27,Wrong Item
T20250090778,P0248,2026-01-25,Customer Changed Mind
T20250095674,P0333,2025-03-30,Wrong Item
T20250047453,P0154,2026-08-01,Customer Changed Mind
T20250060349,P0026,2025-06-07,Customer Changed Mind
T20250061667,P0283,2026-01-05,Customer Changed Mind
T20260051403,P0118,2026-03-06,Damaged
T20260087240,P0446,2026-01-08,Wrong Item
T20250097940,P0245,2026-03-19,Customer Changed Mind
T20260134289,P0278,2026-09-12,Wrong Item
T20260135150,P0230,2026-09-27,Wrong Item
T20260116415,P0463,2026-06-08,Customer Changed Mind
T20260109436,P0187,2026-01-19,Customer Changed Mind
T20250094329,P0351,2026-07-08,Wrong Item
T20250019010,P0217,2025-07-23,Damaged
T20250058497,P0403,2025-07-15,Damaged
T20260033583,P0432,2026-06-11,Customer Changed Mind
T20260136443,P0452,2025-09-12,Wrong Item
T20260139663,P0421,2025-12-18,Wrong Item
T20250044243,P0060,2026-05-11,Wrong Item
T20260035884,P0008,2026-03-28,Customer Changed Mind
T20250114069,P0061,2025-07-30,Wrong Item
T20250119163,P0357,2025-10-06,Customer Changed Mind
T20250017695,P0261,2026-05-11,Wrong Item
T20260080961,P0125,2025-11-22,Damaged
T20250068212,P0351,2026-01-30,Wrong Item
T20250141021,P0251,2026-11-20,Wrong Item
T20250003462,P0122,2025-04-06,Wrong Item
T20260040351,P0405,2026-12-19,Customer Changed Mind
T20250121059,P0434,2025-09-20,Wrong Item
T20260065146,P0131,2026-12-01,Damaged
T20250061442,P0090,2026-09-19,Wrong Item
T20250050566,P0452,2026-11-21,Damaged
T20250046363,P0272,2026-04-07,Damaged
T20250031867,P0487,2025-04-04,Customer Changed Mind
T20260029395,P0042,2026-04-22,Wrong Item
T20260149067,P0257,2025-02-01,Customer Changed Mind
T20250137120,P0417,2025-08-08,Customer Changed Mind
T20250104581,P0077,2025-07-09,Damaged
T20260132400,P0074,2026-04-16,Wrong Item
T20260065129,P0202,2025-12-15,Customer Changed Mind
T20250111877,P0064,2025-02-10,Customer Changed Mind
T20260007076,P0302,2026-02-28,Damaged
T20250085575,P0414,2025-04-21,Customer Changed Mind
T20260050877,P0483,2025-05-24,Customer Changed Mind
T20260136940,P0391,2025-06-26,Damaged
T20260076266,P0116,2025-11-02,Wrong Item
T20250115570,P0261,2025-10-21,Damaged
T20260145242,P0177,2026-06-01,Damaged
T20260129411,P0178,2026-10-12,Damaged
T20260059810,P0349,2025-07-27,Damaged
T20260012864,P0112,2026-02-11,Customer Changed Mind
T20260036113,P0383,2026-12-08,Damaged
T20260069367,P0479,2025-07-09,Damaged
T20250076889,P0424,2026-08-17,Wrong Item
T20260051397,P0187,2025-02-15,Customer Changed Mind
T20260139859,P0102,2025-11-15,Customer Changed Mind
T20250052076,P0222,2026-04-06,Damaged
T20260069263,P0340,2026-12-19,Customer Changed Mind
T20250138052,P0148,2026-11-08,Wrong Item
T20260027104,P0249,2026-12-06,Damaged
T20260095924,P0148,2026-05-12,Wrong Item
T20260059384,P0296,2026-01-10,Customer Changed Mind
T20250139810,P0204,2025-08-25,Wrong Item
T20250142456,P0424,2026-04-28,Damaged
T20260103320,P0273,2025-07-31,Damaged
T20260071835,P0136,2026-05-21,Damaged
T20260092543,P0213,2026-12-25,Wrong Item
T20250074050,P0130,2025-12-25,Wrong Item
T20250068321,P0281,2025-08-09,Customer Changed Mind
T20260042887,P0176,2025-07-19,Wrong Item
T20250085696,P0234,2026-04-09,Damaged
T20250147499,P0371,2025-11-19,Damaged
T20250073172,P0089,2026-05-07,Customer Changed Mind
T20260017299,P0324,2026-10-29,Damaged
T20250041293,P0262,2025-08-15,Damaged
T20260134792,P0280,2026-12-24,Wrong Item
T20250118961,P0180,2025-06-19,Customer Changed Mind
T20260058575,P0170,2026-06-23,Damaged
T20260062125,P0107,2025-06-02,Damaged
T20260116411,P0416,2025-12-27,Customer Changed Mind
T20260108150,P0002,2025-10-07,Customer Changed Mind
T20250043486,P0088,2025-10-27,Customer Changed Mind
T20250102661,P0376,2025-09-09,Customer Changed Mind
T20260069385,P0451,2025-02-12,Wrong Item
T20260084091,P0420,2025-02-19,Wrong Item
T20260064553,P0340,2025-05-05,Customer Changed Mind
T20260005138,P0156,2026-07-13,Wrong Item
T20260029989,P0399,2025-03-31,Damaged
T20250083182,P0268,2026-02-04,Damaged
T20260007018,P0463,2025-05-31,Damaged
T20260050100,P0304,2025-12-12,Wrong Item
T20260072021,P0221,2026-04-26,Damaged
T20250029203,P0396,2025-03-11,Wrong Item
T20260037267,P0100,2025-05-02,Wrong Item
T20260007688,P0305,2025-11-14,Wrong Item
T20260052131,P0074,2026-06-25,Damaged
T20260000613,P0322,2025-02-11,Damaged
T20250060951,P0306,2026-12-12,Damaged
T20260147578,P0230,2025-08-27,Customer Changed Mind
T20260006155,P0069,2025-05-05,Wrong Item
T20250145627,P0453,2026-08-12,Customer Changed Mind
T20260051918,P0097,2026-10-23,Wrong Item
T20250042088,P0074,2025-05-13,Damaged
T20260142751,P0349,2026-10-02,Damaged
T20250059438,P0384,2026-09-03,Customer Changed Mind
T20260058720,P0123,2025-04-17,Damaged
T20260056933,P0030,2026-07-22,Wrong Item
T20250081202,P0131,2025-03-19,Customer Changed Mind
T20250035988,P0380,2026-08-06,Wrong Item
T20260056228,P0239,2025-12-25,Damaged
T20260044589,P0404,2026-01-11,Wrong Item
T20260089304,P0329,2026-07-18,Wrong Item
T20260045783,P0121,2026-12-23,Customer Changed Mind
T20250046695,P0115,2025-12-17,Customer Changed Mind
T20260117161,P0285,2026-10-26,Customer Changed Mind
T20250084081,P0241,2026-11-01,Damaged
T20250135444,P0155,2025-01-16,Wrong Item
T20260059632,P0429,2025-10-30,Customer Changed Mind
T20260015422,P0207,2025-03-11,Customer Changed Mind
T20250013207,P0421,2026-02-27,Damaged
T20250127176,P0280,2026-02-02,Damaged
T20250004911,P0397,2025-11-10,Damaged
T20250042526,P0002,2025-04-05,Damaged
T20250045358,P0186,2025-09-30,Customer Changed Mind
T20260001718,P0227,2026-01-01,Wrong Item
T20250028913,P0210,2025-11-18,Wrong Item
T20260056117,P0311,2025-08-17,Damaged
T20250102349,P0312,2026-08-26,Customer Changed Mind
T20250010308,P0061,2026-12-02,Customer Changed Mind
T20250054835,P0042,2025-09-26,Damaged
T20250130500,P0302,2026-11-18,Wrong Item
T20260103737,P0080,2025-04-03,Customer Changed Mind
T20250040380,P0397,2025-06-25,Customer Changed Mind
T20250121486,P0181,2025-03-25,Customer Changed Mind
T20250040347,P0259,2026-05-29,Customer Changed Mind
T20260027075,P0338,2025-10-12,Wrong Item
T20250038300,P0390,2026-02-21,Damaged
T20260121075,P0411,2025-07-08,Damaged
T20260137677,P0493,2025-01-27,Wrong Item
T20250143119,P0468,2026-03-05,Damaged
T20250142661,P0096,2025-12-19,Customer Changed Mind
T20250100107,P0074,2025-09-13,Customer Changed Mind
T20250104642,P0216,2026-11-01,Damaged
T20250053018,P0035,2025-05-17,Customer Changed Mind
T20250021827,P0441,2026-07-19,Damaged
T20260021660,P0163,2025-09-11,Wrong Item
T20250089099,P0226,2026-07-25,Damaged
T20260005459,P0193,2025-06-24,Wrong Item
T20250113977,P0153,2026-10-11,Customer Changed Mind
T20260034736,P0239,2026-12-10,Customer Changed Mind
T20260004511,P0442,2025-12-09,Customer Changed Mind
T20260091959,P0099,2025-10-23,Customer Changed Mind
T20260146444,P0278,2026-06-28,Damaged
T20260083215,P0307,2025-04-25,Damaged
T20260017940,P0183,2025-07-12,Damaged
T20250096727,P0153,2025-05-09,Customer Changed Mind
T20260033857,P0023,2025-08-26,Customer Changed Mind
T20250020765,P0341,2025-01-09,Damaged
T20260111424,P0011,2025-06-01,Damaged
